"","Address","Port","Packets","Bytes","Tx.Packets","Tx.Bytes","Rx.Packets","Rx.Bytes","Latitude","Longitude"
"38773","192.168.12.51",36120,20,1080,20,1080,0,0,"-","-"
"38774","192.168.12.51",36121,20,1080,20,1080,0,0,"-","-"
"38775","192.168.12.51",36122,20,1080,20,1080,0,0,"-","-"
"38776","192.168.12.51",36123,20,1080,20,1080,0,0,"-","-"
"38777","192.168.12.51",36124,20,1080,20,1080,0,0,"-","-"
"38778","192.168.12.51",36125,20,1080,20,1080,0,0,"-","-"
"38779","192.168.12.51",36126,20,1080,20,1080,0,0,"-","-"
"38780","192.168.12.51",36127,20,1080,20,1080,0,0,"-","-"
"38781","192.168.12.51",36128,20,1080,20,1080,0,0,"-","-"
"38782","192.168.12.51",36129,20,1080,20,1080,0,0,"-","-"
"38783","192.168.12.51",36130,21,1134,21,1134,0,0,"-","-"
"38784","192.168.12.51",36131,21,1134,21,1134,0,0,"-","-"
"38785","192.168.12.51",36132,21,1134,21,1134,0,0,"-","-"
"38786","192.168.12.51",36133,21,1134,21,1134,0,0,"-","-"
"38787","192.168.12.51",36134,21,1134,21,1134,0,0,"-","-"
"38788","192.168.12.51",36135,21,1134,21,1134,0,0,"-","-"
"38789","192.168.12.51",36136,21,1134,21,1134,0,0,"-","-"
"38790","192.168.12.51",36137,21,1134,21,1134,0,0,"-","-"
"38791","192.168.12.51",36138,21,1134,21,1134,0,0,"-","-"
"38792","192.168.12.51",36139,21,1134,21,1134,0,0,"-","-"
"38793","192.168.12.51",36140,21,1134,21,1134,0,0,"-","-"
"38794","192.168.12.51",36141,21,1134,21,1134,0,0,"-","-"
"38795","192.168.12.51",36142,21,1134,21,1134,0,0,"-","-"
"38796","192.168.12.51",36143,21,1134,21,1134,0,0,"-","-"
"38797","192.168.12.51",36144,21,1134,21,1134,0,0,"-","-"
"38798","192.168.12.51",36145,21,1134,21,1134,0,0,"-","-"
"38799","192.168.12.51",36146,21,1134,21,1134,0,0,"-","-"
"38800","192.168.12.51",36147,21,1134,21,1134,0,0,"-","-"
"38801","192.168.12.51",36148,21,1134,21,1134,0,0,"-","-"
"38802","192.168.12.51",36149,21,1134,21,1134,0,0,"-","-"
"38803","192.168.12.51",36150,21,1134,21,1134,0,0,"-","-"
"38804","192.168.12.51",36151,21,1134,21,1134,0,0,"-","-"
"38805","192.168.12.51",36152,21,1134,21,1134,0,0,"-","-"
"38806","192.168.12.51",36153,21,1134,21,1134,0,0,"-","-"
"38807","192.168.12.51",36154,21,1134,21,1134,0,0,"-","-"
"38808","192.168.12.51",36155,21,1134,21,1134,0,0,"-","-"
"38809","192.168.12.51",36156,21,1134,21,1134,0,0,"-","-"
"38810","192.168.12.51",36157,21,1134,21,1134,0,0,"-","-"
"38811","192.168.12.51",36158,21,1134,21,1134,0,0,"-","-"
"38812","192.168.12.51",36159,21,1134,21,1134,0,0,"-","-"
"38813","192.168.12.51",36160,21,1134,21,1134,0,0,"-","-"
"38814","192.168.12.51",36161,20,1080,20,1080,0,0,"-","-"
"38815","192.168.12.51",36162,20,1080,20,1080,0,0,"-","-"
"38816","192.168.12.51",36163,20,1080,20,1080,0,0,"-","-"
"38817","192.168.12.51",36164,20,1080,20,1080,0,0,"-","-"
"38818","192.168.12.51",36165,20,1080,20,1080,0,0,"-","-"
"38819","192.168.12.51",36166,20,1080,20,1080,0,0,"-","-"
"38820","192.168.12.51",36167,20,1080,20,1080,0,0,"-","-"
"38821","192.168.12.51",36168,20,1080,20,1080,0,0,"-","-"
"38822","192.168.12.51",36169,20,1080,20,1080,0,0,"-","-"
"38823","192.168.12.51",36170,20,1080,20,1080,0,0,"-","-"
"38824","192.168.12.51",36171,20,1080,20,1080,0,0,"-","-"
"38825","192.168.12.51",36172,20,1080,20,1080,0,0,"-","-"
"38826","192.168.12.51",36173,20,1080,20,1080,0,0,"-","-"
"38827","192.168.12.51",36174,20,1080,20,1080,0,0,"-","-"
"38828","192.168.12.51",36175,20,1080,20,1080,0,0,"-","-"
"38829","192.168.12.51",36176,20,1080,20,1080,0,0,"-","-"
"38830","192.168.12.51",36177,20,1080,20,1080,0,0,"-","-"
"38831","192.168.12.51",36178,20,1080,20,1080,0,0,"-","-"
"38832","192.168.12.51",36179,20,1080,20,1080,0,0,"-","-"
"38833","192.168.12.51",36180,20,1080,20,1080,0,0,"-","-"
"38834","192.168.12.51",36181,20,1080,20,1080,0,0,"-","-"
"38835","192.168.12.51",36182,20,1080,20,1080,0,0,"-","-"
"38836","192.168.12.51",36183,20,1080,20,1080,0,0,"-","-"
"38837","192.168.12.51",36184,20,1080,20,1080,0,0,"-","-"
"38838","192.168.12.51",36185,20,1080,20,1080,0,0,"-","-"
"38839","192.168.12.51",36186,20,1080,20,1080,0,0,"-","-"
"38840","192.168.12.51",36187,20,1080,20,1080,0,0,"-","-"
"38841","192.168.12.51",36188,20,1080,20,1080,0,0,"-","-"
"38842","192.168.12.51",36189,20,1080,20,1080,0,0,"-","-"
"38843","192.168.12.51",36190,20,1080,20,1080,0,0,"-","-"
"38844","192.168.12.51",36191,20,1080,20,1080,0,0,"-","-"
"38845","192.168.12.51",36192,20,1080,20,1080,0,0,"-","-"
"38846","192.168.12.51",36193,20,1080,20,1080,0,0,"-","-"
"38847","192.168.12.51",36194,20,1080,20,1080,0,0,"-","-"
"38848","192.168.12.51",36195,20,1080,20,1080,0,0,"-","-"
"38849","192.168.12.51",36196,20,1080,20,1080,0,0,"-","-"
"38850","192.168.12.51",36197,20,1080,20,1080,0,0,"-","-"
"38851","192.168.12.51",36198,20,1080,20,1080,0,0,"-","-"
"38852","192.168.12.51",36199,20,1080,20,1080,0,0,"-","-"
"38853","192.168.12.51",36200,20,1080,20,1080,0,0,"-","-"
"38854","192.168.12.51",36201,20,1080,20,1080,0,0,"-","-"
"38855","192.168.12.51",36202,20,1080,20,1080,0,0,"-","-"
"38856","192.168.12.51",36203,20,1080,20,1080,0,0,"-","-"
"38857","192.168.12.51",36204,20,1080,20,1080,0,0,"-","-"
"38858","192.168.12.51",36205,20,1080,20,1080,0,0,"-","-"
"38859","192.168.12.51",36206,20,1080,20,1080,0,0,"-","-"
"38860","192.168.12.51",36207,20,1080,20,1080,0,0,"-","-"
"38861","192.168.12.51",36208,20,1080,20,1080,0,0,"-","-"
"38862","192.168.12.51",36209,20,1080,20,1080,0,0,"-","-"
"38863","192.168.12.51",36210,20,1080,20,1080,0,0,"-","-"
"38864","192.168.12.51",36211,20,1080,20,1080,0,0,"-","-"
"38865","192.168.12.51",36212,20,1080,20,1080,0,0,"-","-"
"38866","192.168.12.51",36213,20,1080,20,1080,0,0,"-","-"
"38867","192.168.12.51",36214,20,1080,20,1080,0,0,"-","-"
"38868","192.168.12.51",36215,20,1080,20,1080,0,0,"-","-"
"38869","192.168.12.51",36216,20,1080,20,1080,0,0,"-","-"
"38870","192.168.12.51",36217,20,1080,20,1080,0,0,"-","-"
"38871","192.168.12.51",36218,20,1080,20,1080,0,0,"-","-"
"38872","192.168.12.51",36219,20,1080,20,1080,0,0,"-","-"
"38873","192.168.12.51",36220,20,1080,20,1080,0,0,"-","-"
"38874","192.168.12.51",36221,21,1134,21,1134,0,0,"-","-"
"38875","192.168.12.51",36222,21,1134,21,1134,0,0,"-","-"
"38876","192.168.12.51",36223,21,1134,21,1134,0,0,"-","-"
"38877","192.168.12.51",36224,21,1134,21,1134,0,0,"-","-"
"38878","192.168.12.51",36225,21,1134,21,1134,0,0,"-","-"
"38879","192.168.12.51",36226,21,1134,21,1134,0,0,"-","-"
"38880","192.168.12.51",36227,21,1134,21,1134,0,0,"-","-"
"38881","192.168.12.51",36228,21,1134,21,1134,0,0,"-","-"
"38882","192.168.12.51",36229,21,1134,21,1134,0,0,"-","-"
"38883","192.168.12.51",36230,21,1134,21,1134,0,0,"-","-"
"38884","192.168.12.51",36231,21,1134,21,1134,0,0,"-","-"
"38885","192.168.12.51",36232,21,1134,21,1134,0,0,"-","-"
"38886","192.168.12.51",36233,21,1134,21,1134,0,0,"-","-"
"38887","192.168.12.51",36234,21,1134,21,1134,0,0,"-","-"
"38888","192.168.12.51",36235,21,1134,21,1134,0,0,"-","-"
"38889","192.168.12.51",36236,21,1134,21,1134,0,0,"-","-"
"38890","192.168.12.51",36237,21,1134,21,1134,0,0,"-","-"
"38891","192.168.12.51",36238,21,1134,21,1134,0,0,"-","-"
"38892","192.168.12.51",36239,21,1134,21,1134,0,0,"-","-"
"38893","192.168.12.51",36240,21,1134,21,1134,0,0,"-","-"
"38894","192.168.12.51",36241,21,1134,21,1134,0,0,"-","-"
"38895","192.168.12.51",36242,21,1134,21,1134,0,0,"-","-"
"38896","192.168.12.51",36243,21,1134,21,1134,0,0,"-","-"
"38897","192.168.12.51",36244,21,1134,21,1134,0,0,"-","-"
"38898","192.168.12.51",36245,21,1134,21,1134,0,0,"-","-"
"38899","192.168.12.51",36246,21,1134,21,1134,0,0,"-","-"
"38900","192.168.12.51",36247,21,1134,21,1134,0,0,"-","-"
"38901","192.168.12.51",36248,21,1134,21,1134,0,0,"-","-"
"38902","192.168.12.51",36249,21,1134,21,1134,0,0,"-","-"
"38903","192.168.12.51",36250,21,1134,21,1134,0,0,"-","-"
"38904","192.168.12.51",36251,21,1134,21,1134,0,0,"-","-"
"38905","192.168.12.51",36252,21,1134,21,1134,0,0,"-","-"
"38906","192.168.12.51",36253,21,1134,21,1134,0,0,"-","-"
"38907","192.168.12.51",36254,21,1134,21,1134,0,0,"-","-"
"38908","192.168.12.51",36255,21,1134,21,1134,0,0,"-","-"
"38909","192.168.12.51",36256,21,1134,21,1134,0,0,"-","-"
"38910","192.168.12.51",36257,21,1134,21,1134,0,0,"-","-"
"38911","192.168.12.51",36258,21,1134,21,1134,0,0,"-","-"
"38912","192.168.12.51",36259,21,1134,21,1134,0,0,"-","-"
"38913","192.168.12.51",36260,21,1134,21,1134,0,0,"-","-"
"38914","192.168.12.51",36261,21,1134,21,1134,0,0,"-","-"
"38915","192.168.12.51",36262,21,1134,21,1134,0,0,"-","-"
"38916","192.168.12.51",36263,21,1134,21,1134,0,0,"-","-"
"38917","192.168.12.51",36264,21,1134,21,1134,0,0,"-","-"
"38918","192.168.12.51",36265,21,1134,21,1134,0,0,"-","-"
"38919","192.168.12.51",36266,21,1134,21,1134,0,0,"-","-"
"38920","192.168.12.51",36267,21,1134,21,1134,0,0,"-","-"
"38921","192.168.12.51",36268,21,1134,21,1134,0,0,"-","-"
"38922","192.168.12.51",36269,21,1134,21,1134,0,0,"-","-"
"38923","192.168.12.51",36270,21,1134,21,1134,0,0,"-","-"
"38924","192.168.12.51",36271,21,1134,21,1134,0,0,"-","-"
"38925","192.168.12.51",36272,21,1134,21,1134,0,0,"-","-"
"38926","192.168.12.51",36273,21,1134,21,1134,0,0,"-","-"
"38927","192.168.12.51",36274,21,1134,21,1134,0,0,"-","-"
"38928","192.168.12.51",36275,21,1134,21,1134,0,0,"-","-"
"38929","192.168.12.51",36276,21,1134,21,1134,0,0,"-","-"
"38930","192.168.12.51",36277,21,1134,21,1134,0,0,"-","-"
"38931","192.168.12.51",36278,21,1134,21,1134,0,0,"-","-"
"38932","192.168.12.51",36279,21,1134,21,1134,0,0,"-","-"
"38933","192.168.12.51",36280,21,1134,21,1134,0,0,"-","-"
"38934","192.168.12.51",36281,21,1134,21,1134,0,0,"-","-"
"38935","192.168.12.51",36282,21,1134,21,1134,0,0,"-","-"
"38936","192.168.12.51",36283,21,1134,21,1134,0,0,"-","-"
"38937","192.168.12.51",36284,21,1134,21,1134,0,0,"-","-"
"38938","192.168.12.51",36285,21,1134,21,1134,0,0,"-","-"
"38939","192.168.12.51",36286,21,1134,21,1134,0,0,"-","-"
"38940","192.168.12.51",36287,21,1134,21,1134,0,0,"-","-"
"38941","192.168.12.51",36288,21,1134,21,1134,0,0,"-","-"
"38942","192.168.12.51",36289,21,1134,21,1134,0,0,"-","-"
"38943","192.168.12.51",36290,21,1134,21,1134,0,0,"-","-"
"38944","192.168.12.51",36291,21,1134,21,1134,0,0,"-","-"
"38945","192.168.12.51",36292,21,1134,21,1134,0,0,"-","-"
"38946","192.168.12.51",36293,21,1134,21,1134,0,0,"-","-"
"38947","192.168.12.51",36294,21,1134,21,1134,0,0,"-","-"
"38948","192.168.12.51",36295,21,1134,21,1134,0,0,"-","-"
"38949","192.168.12.51",36296,21,1134,21,1134,0,0,"-","-"
"38950","192.168.12.51",36297,21,1134,21,1134,0,0,"-","-"
"38951","192.168.12.51",36298,21,1134,21,1134,0,0,"-","-"
"38952","192.168.12.51",36299,21,1134,21,1134,0,0,"-","-"
"38953","192.168.12.51",36300,21,1134,21,1134,0,0,"-","-"
"38954","192.168.12.51",36301,21,1134,21,1134,0,0,"-","-"
"38955","192.168.12.51",36302,21,1134,21,1134,0,0,"-","-"
"38956","192.168.12.51",36303,21,1134,21,1134,0,0,"-","-"
"38957","192.168.12.51",36304,21,1134,21,1134,0,0,"-","-"
"38958","192.168.12.51",36305,21,1134,21,1134,0,0,"-","-"
"38959","192.168.12.51",36306,21,1134,21,1134,0,0,"-","-"
"38960","192.168.12.51",36307,21,1134,21,1134,0,0,"-","-"
"38961","192.168.12.51",36308,21,1134,21,1134,0,0,"-","-"
"38962","192.168.12.51",36309,21,1134,21,1134,0,0,"-","-"
"38963","192.168.12.51",36310,21,1134,21,1134,0,0,"-","-"
"38964","192.168.12.51",36311,21,1134,21,1134,0,0,"-","-"
"38965","192.168.12.51",36312,21,1134,21,1134,0,0,"-","-"
"38966","192.168.12.51",36313,21,1134,21,1134,0,0,"-","-"
"38967","192.168.12.51",36314,21,1134,21,1134,0,0,"-","-"
"38968","192.168.12.51",36315,21,1134,21,1134,0,0,"-","-"
"38969","192.168.12.51",36316,21,1134,21,1134,0,0,"-","-"
"38970","192.168.12.51",36317,21,1134,21,1134,0,0,"-","-"
"38971","192.168.12.51",36318,21,1134,21,1134,0,0,"-","-"
"38972","192.168.12.51",36319,21,1134,21,1134,0,0,"-","-"
"38973","192.168.12.51",36320,21,1134,21,1134,0,0,"-","-"
"38974","192.168.12.51",36321,21,1134,21,1134,0,0,"-","-"
"38975","192.168.12.51",36322,21,1134,21,1134,0,0,"-","-"
"38976","192.168.12.51",36323,21,1134,21,1134,0,0,"-","-"
"38977","192.168.12.51",36324,21,1134,21,1134,0,0,"-","-"
"38978","192.168.12.51",36325,21,1134,21,1134,0,0,"-","-"
"38979","192.168.12.51",36326,21,1134,21,1134,0,0,"-","-"
"38980","192.168.12.51",36327,21,1134,21,1134,0,0,"-","-"
"38981","192.168.12.51",36328,21,1134,21,1134,0,0,"-","-"
"38982","192.168.12.51",36329,21,1134,21,1134,0,0,"-","-"
"38983","192.168.12.51",36330,21,1134,21,1134,0,0,"-","-"
"38984","192.168.12.51",36331,21,1134,21,1134,0,0,"-","-"
"38985","192.168.12.51",36332,21,1134,21,1134,0,0,"-","-"
"38986","192.168.12.51",36333,21,1134,21,1134,0,0,"-","-"
"38987","192.168.12.51",36334,21,1134,21,1134,0,0,"-","-"
"38988","192.168.12.51",36335,21,1134,21,1134,0,0,"-","-"
"38989","192.168.12.51",36336,21,1134,21,1134,0,0,"-","-"
"38990","192.168.12.51",36337,21,1134,21,1134,0,0,"-","-"
"38991","192.168.12.51",36338,21,1134,21,1134,0,0,"-","-"
"38992","192.168.12.51",36339,21,1134,21,1134,0,0,"-","-"
"38993","192.168.12.51",36340,21,1134,21,1134,0,0,"-","-"
"38994","192.168.12.51",36341,21,1134,21,1134,0,0,"-","-"
"38995","192.168.12.51",36342,21,1134,21,1134,0,0,"-","-"
"38996","192.168.12.51",36343,21,1134,21,1134,0,0,"-","-"
"38997","192.168.12.51",36344,21,1134,21,1134,0,0,"-","-"
"38998","192.168.12.51",36345,21,1134,21,1134,0,0,"-","-"
"38999","192.168.12.51",36346,21,1134,21,1134,0,0,"-","-"
"39000","192.168.12.51",36347,21,1134,21,1134,0,0,"-","-"
"39001","192.168.12.51",36348,21,1134,21,1134,0,0,"-","-"
"39002","192.168.12.51",36349,21,1134,21,1134,0,0,"-","-"
"39003","192.168.12.51",36350,21,1134,21,1134,0,0,"-","-"
"39004","192.168.12.51",36351,21,1134,21,1134,0,0,"-","-"
"39005","192.168.12.51",36352,21,1134,21,1134,0,0,"-","-"
"39006","192.168.12.51",36353,21,1134,21,1134,0,0,"-","-"
"39007","192.168.12.51",36354,21,1134,21,1134,0,0,"-","-"
"39008","192.168.12.51",36355,21,1134,21,1134,0,0,"-","-"
"39009","192.168.12.51",36356,21,1134,21,1134,0,0,"-","-"
"39010","192.168.12.51",36357,21,1134,21,1134,0,0,"-","-"
"39011","192.168.12.51",36358,21,1134,21,1134,0,0,"-","-"
"39012","192.168.12.51",36359,21,1134,21,1134,0,0,"-","-"
"39013","192.168.12.51",36360,21,1134,21,1134,0,0,"-","-"
"39014","192.168.12.51",36361,21,1134,21,1134,0,0,"-","-"
"39015","192.168.12.51",36362,21,1134,21,1134,0,0,"-","-"
"39016","192.168.12.51",36363,21,1134,21,1134,0,0,"-","-"
"39017","192.168.12.51",36364,21,1134,21,1134,0,0,"-","-"
"39018","192.168.12.51",36365,21,1134,21,1134,0,0,"-","-"
"39019","192.168.12.51",36366,21,1134,21,1134,0,0,"-","-"
"39020","192.168.12.51",36367,21,1134,21,1134,0,0,"-","-"
"39021","192.168.12.51",36368,21,1134,21,1134,0,0,"-","-"
"39022","192.168.12.51",36369,21,1134,21,1134,0,0,"-","-"
"39023","192.168.12.51",36370,21,1134,21,1134,0,0,"-","-"
"39024","192.168.12.51",36371,21,1134,21,1134,0,0,"-","-"
"39025","192.168.12.51",36372,21,1134,21,1134,0,0,"-","-"
"39026","192.168.12.51",36373,21,1134,21,1134,0,0,"-","-"
"39027","192.168.12.51",36374,21,1134,21,1134,0,0,"-","-"
"39028","192.168.12.51",36375,21,1134,21,1134,0,0,"-","-"
"39029","192.168.12.51",36376,21,1134,21,1134,0,0,"-","-"
"39030","192.168.12.51",36377,21,1134,21,1134,0,0,"-","-"
"39031","192.168.12.51",36378,21,1134,21,1134,0,0,"-","-"
"39032","192.168.12.51",36379,21,1134,21,1134,0,0,"-","-"
"39033","192.168.12.51",36380,21,1134,21,1134,0,0,"-","-"
"39034","192.168.12.51",36381,21,1134,21,1134,0,0,"-","-"
"39035","192.168.12.51",36382,21,1134,21,1134,0,0,"-","-"
"39036","192.168.12.51",36383,21,1134,21,1134,0,0,"-","-"
"39037","192.168.12.51",36384,21,1134,21,1134,0,0,"-","-"
"39038","192.168.12.51",36385,21,1134,21,1134,0,0,"-","-"
"39039","192.168.12.51",36386,21,1134,21,1134,0,0,"-","-"
"39040","192.168.12.51",36387,21,1134,21,1134,0,0,"-","-"
"39041","192.168.12.51",36388,21,1134,21,1134,0,0,"-","-"
"39042","192.168.12.51",36389,21,1134,21,1134,0,0,"-","-"
"39043","192.168.12.51",36390,21,1134,21,1134,0,0,"-","-"
"39044","192.168.12.51",36391,21,1134,21,1134,0,0,"-","-"
"39045","192.168.12.51",36392,21,1134,21,1134,0,0,"-","-"
"39046","192.168.12.51",36393,21,1134,21,1134,0,0,"-","-"
"39047","192.168.12.51",36394,21,1134,21,1134,0,0,"-","-"
"39048","192.168.12.51",36395,21,1134,21,1134,0,0,"-","-"
"39049","192.168.12.51",36396,21,1134,21,1134,0,0,"-","-"
"39050","192.168.12.51",36397,21,1134,21,1134,0,0,"-","-"
"39051","192.168.12.51",36398,21,1134,21,1134,0,0,"-","-"
"39052","192.168.12.51",36399,21,1134,21,1134,0,0,"-","-"
"39053","192.168.12.51",36400,21,1134,21,1134,0,0,"-","-"
"39054","192.168.12.51",36401,21,1134,21,1134,0,0,"-","-"
"39055","192.168.12.51",36402,21,1134,21,1134,0,0,"-","-"
"39056","192.168.12.51",36403,21,1134,21,1134,0,0,"-","-"
"39057","192.168.12.51",36404,21,1134,21,1134,0,0,"-","-"
"39058","192.168.12.51",36405,21,1134,21,1134,0,0,"-","-"
"39059","192.168.12.51",36406,21,1134,21,1134,0,0,"-","-"
"39060","192.168.12.51",36407,21,1134,21,1134,0,0,"-","-"
"39061","192.168.12.51",36408,21,1134,21,1134,0,0,"-","-"
"39062","192.168.12.51",36409,21,1134,21,1134,0,0,"-","-"
"39063","192.168.12.51",36410,21,1134,21,1134,0,0,"-","-"
"39064","192.168.12.51",36411,21,1134,21,1134,0,0,"-","-"
"39065","192.168.12.51",36412,21,1134,21,1134,0,0,"-","-"
"39066","192.168.12.51",36413,21,1134,21,1134,0,0,"-","-"
"39067","192.168.12.51",36414,21,1134,21,1134,0,0,"-","-"
"39068","192.168.12.51",36415,21,1134,21,1134,0,0,"-","-"
"39069","192.168.12.51",36416,21,1134,21,1134,0,0,"-","-"
"39070","192.168.12.51",36417,21,1134,21,1134,0,0,"-","-"
"39071","192.168.12.51",36418,21,1134,21,1134,0,0,"-","-"
"39072","192.168.12.51",36419,21,1134,21,1134,0,0,"-","-"
"39073","192.168.12.51",36420,21,1134,21,1134,0,0,"-","-"
"39074","192.168.12.51",36421,21,1134,21,1134,0,0,"-","-"
"39075","192.168.12.51",36422,21,1134,21,1134,0,0,"-","-"
"39076","192.168.12.51",36423,21,1134,21,1134,0,0,"-","-"
"39077","192.168.12.51",36424,21,1134,21,1134,0,0,"-","-"
"39078","192.168.12.51",36425,21,1134,21,1134,0,0,"-","-"
"39079","192.168.12.51",36426,21,1134,21,1134,0,0,"-","-"
"39080","192.168.12.51",36427,21,1134,21,1134,0,0,"-","-"
"39081","192.168.12.51",36428,21,1134,21,1134,0,0,"-","-"
"39082","192.168.12.51",36429,21,1134,21,1134,0,0,"-","-"
"39083","192.168.12.51",36430,21,1134,21,1134,0,0,"-","-"
"39084","192.168.12.51",36431,21,1134,21,1134,0,0,"-","-"
"39085","192.168.12.51",36432,21,1134,21,1134,0,0,"-","-"
"39086","192.168.12.51",36433,21,1134,21,1134,0,0,"-","-"
"39087","192.168.12.51",36434,21,1134,21,1134,0,0,"-","-"
"39088","192.168.12.51",36435,21,1134,21,1134,0,0,"-","-"
"39089","192.168.12.51",36436,21,1134,21,1134,0,0,"-","-"
"39090","192.168.12.51",36437,21,1134,21,1134,0,0,"-","-"
"39091","192.168.12.51",36438,21,1134,21,1134,0,0,"-","-"
"39092","192.168.12.51",36439,21,1134,21,1134,0,0,"-","-"
"39093","192.168.12.51",36440,21,1134,21,1134,0,0,"-","-"
"39094","192.168.12.51",36441,21,1134,21,1134,0,0,"-","-"
"39095","192.168.12.51",36442,21,1134,21,1134,0,0,"-","-"
"39096","192.168.12.51",36443,21,1134,21,1134,0,0,"-","-"
"39097","192.168.12.51",36444,21,1134,21,1134,0,0,"-","-"
"39098","192.168.12.51",36445,21,1134,21,1134,0,0,"-","-"
"39099","192.168.12.51",36446,21,1134,21,1134,0,0,"-","-"
"39100","192.168.12.51",36447,21,1134,21,1134,0,0,"-","-"
"39101","192.168.12.51",36448,21,1134,21,1134,0,0,"-","-"
"39102","192.168.12.51",36449,21,1134,21,1134,0,0,"-","-"
"39103","192.168.12.51",36450,21,1134,21,1134,0,0,"-","-"
"39104","192.168.12.51",36451,21,1134,21,1134,0,0,"-","-"
"39105","192.168.12.51",36452,21,1134,21,1134,0,0,"-","-"
"39106","192.168.12.51",36453,21,1134,21,1134,0,0,"-","-"
"39107","192.168.12.51",36454,21,1134,21,1134,0,0,"-","-"
"39108","192.168.12.51",36455,21,1134,21,1134,0,0,"-","-"
"39109","192.168.12.51",36456,21,1134,21,1134,0,0,"-","-"
"39110","192.168.12.51",36457,21,1134,21,1134,0,0,"-","-"
"39111","192.168.12.51",36458,21,1134,21,1134,0,0,"-","-"
"39112","192.168.12.51",36459,21,1134,21,1134,0,0,"-","-"
"39113","192.168.12.51",36460,21,1134,21,1134,0,0,"-","-"
"39114","192.168.12.51",36461,21,1134,21,1134,0,0,"-","-"
"39115","192.168.12.51",36462,21,1134,21,1134,0,0,"-","-"
"39116","192.168.12.51",36463,21,1134,21,1134,0,0,"-","-"
"39117","192.168.12.51",36464,21,1134,21,1134,0,0,"-","-"
"39118","192.168.12.51",36465,21,1134,21,1134,0,0,"-","-"
"39119","192.168.12.51",36466,21,1134,21,1134,0,0,"-","-"
"39120","192.168.12.51",36467,21,1134,21,1134,0,0,"-","-"
"39121","192.168.12.51",36468,21,1134,21,1134,0,0,"-","-"
"39122","192.168.12.51",36469,21,1134,21,1134,0,0,"-","-"
"39123","192.168.12.51",36470,21,1134,21,1134,0,0,"-","-"
"39124","192.168.12.51",36471,21,1134,21,1134,0,0,"-","-"
"39125","192.168.12.51",36472,21,1134,21,1134,0,0,"-","-"
"39126","192.168.12.51",36473,21,1134,21,1134,0,0,"-","-"
"39127","192.168.12.51",36474,21,1134,21,1134,0,0,"-","-"
"39128","192.168.12.51",36475,21,1134,21,1134,0,0,"-","-"
"39129","192.168.12.51",36476,21,1134,21,1134,0,0,"-","-"
"39130","192.168.12.51",36477,21,1134,21,1134,0,0,"-","-"
"39131","192.168.12.51",36478,21,1134,21,1134,0,0,"-","-"
"39132","192.168.12.51",36479,21,1134,21,1134,0,0,"-","-"
"39133","192.168.12.51",36480,21,1134,21,1134,0,0,"-","-"
"39134","192.168.12.51",36481,21,1134,21,1134,0,0,"-","-"
"39135","192.168.12.51",36482,21,1134,21,1134,0,0,"-","-"
"39136","192.168.12.51",36483,21,1134,21,1134,0,0,"-","-"
"39137","192.168.12.51",36484,21,1134,21,1134,0,0,"-","-"
"39138","192.168.12.51",36485,21,1134,21,1134,0,0,"-","-"
"39139","192.168.12.51",36486,21,1134,21,1134,0,0,"-","-"
"39140","192.168.12.51",36487,21,1134,21,1134,0,0,"-","-"
"39141","192.168.12.51",36488,21,1134,21,1134,0,0,"-","-"
"39142","192.168.12.51",36489,21,1134,21,1134,0,0,"-","-"
"39143","192.168.12.51",36490,21,1134,21,1134,0,0,"-","-"
"39144","192.168.12.51",36491,21,1134,21,1134,0,0,"-","-"
"39145","192.168.12.51",36492,21,1134,21,1134,0,0,"-","-"
"39146","192.168.12.51",36493,21,1134,21,1134,0,0,"-","-"
"39147","192.168.12.51",36494,21,1134,21,1134,0,0,"-","-"
"39148","192.168.12.51",36495,21,1134,21,1134,0,0,"-","-"
"39149","192.168.12.51",36496,21,1134,21,1134,0,0,"-","-"
"39150","192.168.12.51",36497,21,1134,21,1134,0,0,"-","-"
"39151","192.168.12.51",36498,21,1134,21,1134,0,0,"-","-"
"39152","192.168.12.51",36499,21,1134,21,1134,0,0,"-","-"
"39153","192.168.12.51",36500,21,1134,21,1134,0,0,"-","-"
"39154","192.168.12.51",36501,21,1134,21,1134,0,0,"-","-"
"39155","192.168.12.51",36502,21,1134,21,1134,0,0,"-","-"
"39156","192.168.12.51",36503,21,1134,21,1134,0,0,"-","-"
"39157","192.168.12.51",36504,21,1134,21,1134,0,0,"-","-"
"39158","192.168.12.51",36505,21,1134,21,1134,0,0,"-","-"
"39159","192.168.12.51",36506,21,1134,21,1134,0,0,"-","-"
"39160","192.168.12.51",36507,21,1134,21,1134,0,0,"-","-"
"39161","192.168.12.51",36508,21,1134,21,1134,0,0,"-","-"
"39162","192.168.12.51",36509,21,1134,21,1134,0,0,"-","-"
"39163","192.168.12.51",36510,21,1134,21,1134,0,0,"-","-"
"39164","192.168.12.51",36511,21,1134,21,1134,0,0,"-","-"
"39165","192.168.12.51",36512,21,1134,21,1134,0,0,"-","-"
"39166","192.168.12.51",36513,21,1134,21,1134,0,0,"-","-"
"39167","192.168.12.51",36514,21,1134,21,1134,0,0,"-","-"
"39168","192.168.12.51",36515,21,1134,21,1134,0,0,"-","-"
"39169","192.168.12.51",36516,21,1134,21,1134,0,0,"-","-"
"39170","192.168.12.51",36517,21,1134,21,1134,0,0,"-","-"
